fdc_id,data_type,description,food_category_id,publication_date,,,,
330474,market_acquisition,Turkey; ground; 7% fat (IN1) ,5,4/1/2019,,,,
330467,market_acquisition,Turkey; ground; 7% fat (MI1) ,5,4/1/2019,,,,
330472,market_acquisition,Turkey; ground; 7% fat (MO1) ,5,4/1/2019,,,,
330468,market_acquisition,Turkey; ground; 7% fat (NC1) ,5,4/1/2019,,,,
330470,market_acquisition,Turkey; ground; 7% fat (NY1) ,5,4/1/2019,,,,
174494,sr_legacy_food,Turkey; ground; 85% lean; 15% fat; pan-broiled crumbles,5,4/1/2019,,,,
330869,foundation_food,Turkey; ground; 93% lean; 7% fat; pan-broiled crumbles,5,4/1/2019,,,,
171506,sr_legacy_food,Turkey; Ground; cooked,5,4/1/2019,,,,
172848,sr_legacy_food,Turkey; ground; fat free; pan-broiled crumbles,5,4/1/2019,,,,
171505,sr_legacy_food,Turkey; Ground; raw,5,4/1/2019,,,,
338695,survey_fndds_food,Turkey; ham; and roast beef club sandwich with cheese; lettuce; tomato; and spread,,4/1/2019,,,,
338694,survey_fndds_food,Turkey; ham; and roast beef club sandwich; with lettuce; tomato and spread,,4/1/2019,,,,
337363,survey_fndds_food,Turkey; light and dark meat; roasted; NS as to skin eaten,,4/1/2019,,,,
337354,survey_fndds_food,Turkey; light meat; breaded; baked or fried; NS as to skin eaten,,4/1/2019,,,,
337351,survey_fndds_food,Turkey; light meat; cooked; NS as to skin eaten,,4/1/2019,,,,
337357,survey_fndds_food,Turkey; light meat; roasted; NS as to skin eaten,,4/1/2019,,,,
337366,survey_fndds_food,Turkey; light or dark meat; battered; fried; NS as to skin eaten,,4/1/2019,,,,
337372,survey_fndds_food,Turkey; light or dark meat; smoked; cooked; NS as to skin eaten,,4/1/2019,,,,
337369,survey_fndds_food,Turkey; light or dark meat; stewed; NS as to skin eaten,,4/1/2019,,,,
171504,sr_legacy_food,Turkey; mechanically deboned; from turkey frames; raw,5,4/1/2019,,,,
337385,survey_fndds_food,Turkey; neck; cooked,,4/1/2019,,,,
337350,survey_fndds_food,Turkey; NFS,,4/1/2019,,,,
337394,survey_fndds_food,Turkey; nuggets,,4/1/2019,,,,
171529,sr_legacy_food,Turkey; retail parts; breast; meat and skin; cooked; roasted,5,4/1/2019,,,,
171135,sr_legacy_food,Turkey; retail parts; drumstick; meat and skin; cooked; roasted,5,4/1/2019,,,,
171137,sr_legacy_food,Turkey; retail parts; thigh; meat and skin; cooked; roasted,5,4/1/2019,,,,
171133,sr_legacy_food,Turkey; retail parts; wing; meat and skin; cooked; roasted,5,4/1/2019,,,,
338830,survey_fndds_food,Turkey; rice and vegetables; baby food; junior,,4/1/2019,,,,
338831,survey_fndds_food,Turkey; rice; and vegetables; baby food; toddler,,4/1/2019,,,,
172866,sr_legacy_food,Turkey; skin from whole (light and dark); with added solution; raw,5,4/1/2019,,,,
172867,sr_legacy_food,Turkey; skin from whole; (light and dark); with added solution; roasted,5,4/1/2019,,,,
172874,sr_legacy_food,Turkey; skin; from retail parts; from dark meat; cooked; roasted,5,4/1/2019,,,,
173338,sr_legacy_food,Turkey; stuffing; mashed potatoes w/gravy; assorted vegetables; frozen; microwaved,22,4/1/2019,,,,
337390,survey_fndds_food,Turkey; tail; cooked,,4/1/2019,,,,
337382,survey_fndds_food,Turkey; thigh; cooked; NS as to skin eaten,,4/1/2019,,,,
171531,sr_legacy_food,Turkey; thigh; from whole bird; meat only; raw,5,4/1/2019,,,,
174613,sr_legacy_food,Turkey; white; rotisserie; deli cut,7,4/1/2019,,,,
171097,sr_legacy_food,Turkey; whole; back; meat only; cooked; roasted,5,4/1/2019,,,,
171091,sr_legacy_food,Turkey; whole; dark meat; cooked; roasted,5,4/1/2019,,,,
171084,sr_legacy_food,Turkey; whole; giblets; cooked; simmered,5,4/1/2019,,,,
171089,sr_legacy_food,Turkey; whole; light meat; meat and skin; cooked; roasted,5,4/1/2019,,,,
171479,sr_legacy_food,Turkey; whole; meat and skin; cooked; roasted,5,4/1/2019,,,,
171087,sr_legacy_food,Turkey; whole; neck; meat only; cooked; simmered,5,4/1/2019,,,,
171482,sr_legacy_food,Turkey; whole; skin (light and dark); raw,5,4/1/2019,,,,
171498,sr_legacy_food,Turkey; whole; wing; meat only; cooked; roasted,5,4/1/2019,,,,
337386,survey_fndds_food,Turkey; wing; cooked; NS as to skin eaten,,4/1/2019,,,,
171526,sr_legacy_food,Turkey; wing; from whole bird; meat only; with added solution; raw,5,4/1/2019,,,,
337389,survey_fndds_food,Turkey; wing; smoked; cooked; skin eaten,,4/1/2019,,,,
171499,sr_legacy_food,Turkey; young hen; skin only; cooked; roasted,5,4/1/2019,,,,
170141,sr_legacy_food,Turnip greens and turnips; frozen; cooked; boiled; drained; with salt,11,4/1/2019,,,,
170470,sr_legacy_food,Turnip greens and turnips; frozen; unprepared,11,4/1/2019,,,,
342286,survey_fndds_food,Turnip greens with roots; cooked; from canned; fat added in cooking,,4/1/2019,,,,
342284,survey_fndds_food,Turnip greens with roots; cooked; from fresh; fat added in cooking,,4/1/2019,,,,
342285,survey_fndds_food,Turnip greens with roots; cooked; from frozen; fat added in cooking,,4/1/2019,,,,
342283,survey_fndds_food,Turnip greens with roots; cooked; NS as to form; fat added in cooking,,4/1/2019,,,,
168119,sr_legacy_food,Turnip greens; canned; no salt added,11,4/1/2019,,,,
342274,survey_fndds_food,Turnip greens; canned; reduced sodium; cooked; fat added in cooking; made with any type of fat,,4/1/2019,,,,
170467,sr_legacy_food,Turnip greens; canned; solids and liquids,11,4/1/2019,,,,
170139,sr_legacy_food,Turnip greens; cooked; boiled; drained; with salt,11,4/1/2019,,,,
342259,survey_fndds_food,Turnip greens; cooked; from canned; fat added in cooking; NS as to type of fat,,4/1/2019,,,,
342257,survey_fndds_food,Turnip greens; cooked; from fresh; fat added in cooking; NS as to type of fat,,4/1/2019,,,,
342258,survey_fndds_food,Turnip greens; cooked; from frozen; fat added in cooking; NS as to type of fat,,4/1/2019,,,,
342256,survey_fndds_food,Turnip greens; cooked; NS as to form; fat added in cooking; NS as to type of fat,,4/1/2019,,,,
170140,sr_legacy_food,Turnip greens; frozen; cooked; boiled; drained; with salt,11,4/1/2019,,,,
170468,sr_legacy_food,Turnip greens; frozen; unprepared,11,4/1/2019,,,,
170061,sr_legacy_food,Turnip greens; raw,11,4/1/2019,,,,
343376,survey_fndds_food,Turnip; cooked; from canned; fat added in cooking; NS as to type of fat,,4/1/2019,,,,
343374,survey_fndds_food,Turnip; cooked; from fresh; fat added in cooking; NS as to type of fat,,4/1/2019,,,,
343375,survey_fndds_food,Turnip; cooked; from frozen; fat added in cooking; NS as to type of fat,,4/1/2019,,,,
343373,survey_fndds_food,Turnip; cooked; NS as to form; fat added in cooking; NS as to type of fat,,4/1/2019,,,,
343683,survey_fndds_food,Turnip; pickled,,4/1/2019,,,,
342641,survey_fndds_food,Turnip; raw,,4/1/2019,,,,
170547,sr_legacy_food,Turnips; cooked; boiled; drained; with salt,11,4/1/2019,,,,
343623,survey_fndds_food,Turnips; from canned; creamed,,4/1/2019,,,,
343621,survey_fndds_food,Turnips; from fresh; creamed,,4/1/2019,,,,
343622,survey_fndds_food,Turnips; from frozen; creamed,,4/1/2019,,,,
170548,sr_legacy_food,Turnips; frozen; cooked; boiled; drained; with salt,11,4/1/2019,,,,
170059,sr_legacy_food,Turnips; frozen; unprepared,11,4/1/2019,,,,
343620,survey_fndds_food,Turnips; NS as to form; creamed,,4/1/2019,,,,
170465,sr_legacy_food,Turnips; raw,11,4/1/2019,,,,
340078,survey_fndds_food,Turnover or dumpling; apple,,4/1/2019,,,,
340079,survey_fndds_food,Turnover or dumpling; berry,,4/1/2019,,,,
340080,survey_fndds_food,Turnover or dumpling; cherry,,4/1/2019,,,,
340081,survey_fndds_food,Turnover or dumpling; lemon,,4/1/2019,,,,
340082,survey_fndds_food,Turnover or dumpling; peach,,4/1/2019,,,,
341000,survey_fndds_food,Turnover; cheese-filled; tomato-based sauce,,4/1/2019,,,,
341003,survey_fndds_food,Turnover; chicken- or turkey-; and cheese-filled; no gravy,,4/1/2019,,,,
341004,survey_fndds_food,Turnover; chicken- or turkey-; and vegetable-filled; lower in fat,,4/1/2019,,,,
341007,survey_fndds_food,Turnover; chicken; with gravy,,4/1/2019,,,,
341008,survey_fndds_food,Turnover; filled with egg; meat and cheese,,4/1/2019,,,,
341009,survey_fndds_food,Turnover; filled with egg; meat; and cheese; lower in fat,,4/1/2019,,,,
340083,survey_fndds_food,Turnover; guava,,4/1/2019,,,,
340998,survey_fndds_food,Turnover; meat- and bean-filled; no gravy,,4/1/2019,,,,
341005,survey_fndds_food,Turnover; meat- and cheese-filled; lower in fat,,4/1/2019,,,,
340997,survey_fndds_food,Turnover; meat- and cheese-filled; no gravy,,4/1/2019,,,,
340999,survey_fndds_food,Turnover; meat- and cheese-filled; tomato-based sauce,,4/1/2019,,,,
341002,survey_fndds_food,Turnover; meat-; potato-; and vegetable-filled; no gravy,,4/1/2019,,,,
341001,survey_fndds_food,Turnover; meat-and vegetable- filled (no potatoes; no gravy),,4/1/2019,,,,
340995,survey_fndds_food,Turnover; meat-filled; no gravy,,4/1/2019,,,,
340996,survey_fndds_food,Turnover; meat-filled; with gravy,,4/1/2019,,,,
340084,survey_fndds_food,Turnover; pumpkin,,4/1/2019,,,,
337888,survey_fndds_food,Turtle (terrapin); cooked; NS as to cooking method,,4/1/2019,,,,
338959,survey_fndds_food,Turtle and vegetable soup,,4/1/2019,,,,
167745,sr_legacy_food,Turtle; green; raw,15,4/1/2019,,,,
341851,survey_fndds_food,Tutti-fruitti pudding; baby food; junior,,4/1/2019,,,,
341849,survey_fndds_food,Tutti-fruitti pudding; baby food; NS as to strained or junior,,4/1/2019,,,,
341850,survey_fndds_food,Tutti-fruitti pudding; baby food; strained,,4/1/2019,,,,
344050,survey_fndds_food,TWIX Caramel Cookie Bars (formerly TWIX Cookie Bars),,4/1/2019,,,,
344051,survey_fndds_food,TWIX Chocolate Fudge Cookie Bars,,4/1/2019,,,,
344052,survey_fndds_food,TWIX Peanut Butter Cookie Bars,,4/1/2019,,,,
168010,sr_legacy_food,Udi's; Gluten Free; Classic French Dinner Rolls,18,4/1/2019,,,,
167598,sr_legacy_food,Udi's; Gluten Free; Soft & Delicious White Sandwich Bread,18,4/1/2019,,,,
167599,sr_legacy_food,Udi's; Gluten Free; Soft & Hearty Whole Grain Bread,18,4/1/2019,,,,
167600,sr_legacy_food,Udi's; Gluten Free; Whole Grain Dinner Rolls,18,4/1/2019,,,,
340722,survey_fndds_food,Uncle Sam Cereal (formerly Uncle Sam's Hi Fiber Cereal),,4/1/2019,,,,
341343,survey_fndds_food,Upma (Indian breakfast dish),,4/1/2019,,,,
341344,survey_fndds_food,Vada (Indian fried dumpling),,4/1/2019,,,,
173471,sr_legacy_food,Vanilla extract,2,4/1/2019,,,,
172235,sr_legacy_food,Vanilla extract; imitation; alcohol,2,4/1/2019,,,,
172236,sr_legacy_food,Vanilla extract; imitation; no alcohol,2,4/1/2019,,,,
340033,survey_fndds_food,Vanilla wafer dessert base,,4/1/2019,,,,
167601,sr_legacy_food,Van's; Gluten Free; Totally Original Pancakes,18,4/1/2019,,,,
168011,sr_legacy_food,Van's; Gluten Free; Totally Original Waffles,18,4/1/2019,,,,
168012,sr_legacy_food,Van's; The Perfect 10; Crispy Six Whole Grain + Four Seed Baked Crackers; Gluten Free,18,4/1/2019,,,,
344581,survey_fndds_food,Vault Energy Drink,,4/1/2019,,,,
344590,survey_fndds_food,Vault Zero Energy Drink,,4/1/2019,,,,
338148,survey_fndds_food,Veal and noodles with cream or white sauce (mixture),,4/1/2019,,,,
337033,survey_fndds_food,Veal chop; broiled; lean and fat eaten,,4/1/2019,,,,
337034,survey_fndds_food,Veal chop; broiled; lean only eaten,,4/1/2019,,,,
337032,survey_fndds_food,Veal chop; broiled; NS as to fat eaten,,4/1/2019,,,,
337030,survey_fndds_food,Veal chop; fried; lean and fat eaten,,4/1/2019,,,,
337031,survey_fndds_food,Veal chop; fried; lean only eaten,,4/1/2019,,,,
337029,survey_fndds_food,Veal chop; fried; NS as to fat eaten,,4/1/2019,,,,
337027,survey_fndds_food,Veal chop; NS as to cooking method; lean and fat eaten,,4/1/2019,,,,
337028,survey_fndds_food,Veal chop; NS as to cooking method; lean only eaten,,4/1/2019,,,,
337026,survey_fndds_food,Veal chop; NS as to cooking method; NS as to fat eaten,,4/1/2019,,,,
338022,survey_fndds_food,Veal cordon bleu,,4/1/2019,,,,
337039,survey_fndds_food,Veal cutlet or steak; broiled; lean and fat eaten,,4/1/2019,,,,
337040,survey_fndds_food,Veal cutlet or steak; broiled; lean only eaten,,4/1/2019,,,,
337038,survey_fndds_food,Veal cutlet or steak; broiled; NS as to fat eaten,,4/1/2019,,,,
337042,survey_fndds_food,Veal cutlet or steak; fried; lean and fat eaten,,4/1/2019,,,,
337043,survey_fndds_food,Veal cutlet or steak; fried; lean only eaten,,4/1/2019,,,,
337041,survey_fndds_food,Veal cutlet or steak; fried; NS as to fat eaten,,4/1/2019,,,,
337036,survey_fndds_food,Veal cutlet or steak; NS as to cooking method; lean and fat eaten,,4/1/2019,,,,
337037,survey_fndds_food,Veal cutlet or steak; NS as to cooking method; lean only eaten,,4/1/2019,,,,
337035,survey_fndds_food,Veal cutlet or steak; NS as to cooking method; NS as to fat eaten,,4/1/2019,,,,
338853,survey_fndds_food,Veal dinner; NFS (frozen meal),,4/1/2019,,,,
338301,survey_fndds_food,Veal fricassee; Puerto Rican style (ternera en fricase),,4/1/2019,,,,
338446,survey_fndds_food,Veal goulash with vegetables (excluding carrots; broccoli; and dark-green leafy (no potatoes)); tomato-base sauce,,4/1/2019,,,,
338447,survey_fndds_food,Veal goulash with vegetables (including carrots; broccoli; and/or dark-green leafy (no potatoes)); tomato-base sauce,,4/1/2019,,,,
341351,survey_fndds_food,Veal lasagna (diet frozen meal),,4/1/2019,,,,
338020,survey_fndds_food,Veal Marsala,,4/1/2019,,,,
338021,survey_fndds_food,Veal parmigiana,,4/1/2019,,,,
338855,survey_fndds_food,Veal parmigiana with vegetable; fettuccine alfredo; dessert (frozen meal),,4/1/2019,,,,
337049,survey_fndds_food,Veal patty; breaded; cooked,,4/1/2019,,,,
338017,survey_fndds_food,Veal scallopini,,4/1/2019,,,,
338303,survey_fndds_food,Veal stew with potatoes and vegetables (excluding carrots; broccoli; and/or dark-green leafy); tomato-based sauce,,4/1/2019,,,,
338019,survey_fndds_food,Veal with butter sauce (mixture),,4/1/2019,,,,
338018,survey_fndds_food,Veal with cream sauce (mixture),,4/1/2019,,,,
338016,survey_fndds_food,Veal with gravy (mixture),,4/1/2019,,,,
338449,survey_fndds_food,Veal with vegetables (excluding carrots; broccoli; and dark-green leafy (no potatoes)); cream or white sauce,,4/1/2019,,,,
338448,survey_fndds_food,Veal with vegetables (including carrots; broccoli; and/or dark-green leafy (no potatoes)); cream or white sauce,,4/1/2019,,,,
173850,sr_legacy_food,Veal; Australian; rib; rib roast; separable lean and fat; raw,17,4/1/2019,,,,
173849,sr_legacy_food,Veal; Australian; separable fat; raw,17,4/1/2019,,,,
174433,sr_legacy_food,Veal; Australian; shank; fore; bone-in; separable lean and fat; raw,17,4/1/2019,,,,
337077,survey_fndds_food,Veal; baby food; strained,,4/1/2019,,,,
338854,survey_fndds_food,Veal; breaded; with spaghetti; in tomato sauce (frozen meal),,4/1/2019,,,,
174394,sr_legacy_food,Veal; breast; plate half; boneless; separable lean and fat; cooked; braised,17,4/1/2019,,,,
172567,sr_legacy_food,Veal; breast; separable fat; cooked,17,4/1/2019,,,,
174393,sr_legacy_food,Veal; breast; whole; boneless; separable lean and fat; cooked; braised,17,4/1/2019,,,,
175267,sr_legacy_food,Veal; composite of trimmed retail cuts; separable fat; cooked,17,4/1/2019,,,,
173816,sr_legacy_food,Veal; composite of trimmed retail cuts; separable lean and fat; cooked,17,4/1/2019,,,,
175265,sr_legacy_food,Veal; composite of trimmed retail cuts; separable lean only; cooked,17,4/1/2019,,,,
175289,sr_legacy_food,Veal; cubed for stew (leg and shoulder); separable lean only; cooked; braised,17,4/1/2019,,,,
174883,sr_legacy_food,Veal; external fat only; cooked,17,4/1/2019,,,,
174882,sr_legacy_food,Veal; external fat only; raw,17,4/1/2019,,,,
172649,sr_legacy_food,Veal; foreshank; osso buco; separable lean and fat; cooked; braised,17,4/1/2019,,,,
337047,survey_fndds_food,Veal; ground or patty; cooked,,4/1/2019,,,,
175291,sr_legacy_food,Veal; ground; cooked; broiled,17,4/1/2019,,,,
175290,sr_legacy_food,Veal; ground; raw,17,4/1/2019,,,,
173818,sr_legacy_food,Veal; leg (top round); separable lean and fat; cooked; braised,17,4/1/2019,,,,
175270,sr_legacy_food,Veal; leg (top round); separable lean only; cooked; braised,17,4/1/2019,,,,
174880,sr_legacy_food,Veal; leg; top round; cap off; cutlet; boneless; cooked; grilled,17,4/1/2019,,,,
172650,sr_legacy_food,Veal; loin; chop; separable lean and fat; cooked; grilled,17,4/1/2019,,,,
173824,sr_legacy_food,Veal; loin; separable lean and fat; cooked; braised,17,4/1/2019,,,,
175273,sr_legacy_food,Veal; loin; separable lean only; cooked; braised,17,4/1/2019,,,,
337024,survey_fndds_food,Veal; NS as to cut; cooked; lean and fat eaten,,4/1/2019,,,,
175276,sr_legacy_food,Veal; rib; separable lean and fat; cooked; braised,17,4/1/2019,,,,
173829,sr_legacy_food,Veal; rib; separable lean only; cooked; braised,17,4/1/2019,,,,
337045,survey_fndds_food,Veal; roasted; lean and fat eaten,,4/1/2019,,,,
337046,survey_fndds_food,Veal; roasted; lean only eaten,,4/1/2019,,,,
337044,survey_fndds_food,Veal; roasted; NS as to fat eaten,,4/1/2019,,,,
172647,sr_legacy_food,Veal; seam fat only; cooked,17,4/1/2019,,,,
174884,sr_legacy_food,Veal; seam fat only; raw,17,4/1/2019,,,,
172569,sr_legacy_food,Veal; shank (fore and hind); separable lean and fat; cooked; braised,17,4/1/2019,,,,
172571,sr_legacy_food,Veal; shank (fore and hind); separable lean only; cooked; braised,17,4/1/2019,,,,
172648,sr_legacy_food,Veal; shank; separable lean and fat; raw,17,4/1/2019,,,,
173834,sr_legacy_food,Veal; shoulder; arm; separable lean and fat; cooked; braised,17,4/1/2019,,,,
172651,sr_legacy_food,Veal; shoulder; blade chop; separable lean and fat; cooked; grilled,17,4/1/2019,,,,
173836,sr_legacy_food,Veal; shoulder; blade; separable lean and fat; cooked; braised,17,4/1/2019,,,,
175287,sr_legacy_food,Veal; sirloin; separable lean and fat; cooked; braised,17,4/1/2019,,,,
173841,sr_legacy_food,Veal; sirloin; separable lean only; cooked; braised,17,4/1/2019,,,,
174352,sr_legacy_food,Veal; variety meats and by-products; brain; cooked; braised,17,4/1/2019,,,,
172530,sr_legacy_food,Veal; variety meats and by-products; heart; cooked; braised,17,4/1/2019,,,,
174357,sr_legacy_food,Veal; variety meats and by-products; kidneys; cooked; braised,17,4/1/2019,,,,
172535,sr_legacy_food,Veal; variety meats and by-products; liver; cooked; braised,17,4/1/2019,,,,
172536,sr_legacy_food,Veal; variety meats and by-products; lungs; cooked; braised,17,4/1/2019,,,,
174363,sr_legacy_food,Veal; variety meats and by-products; pancreas; cooked; braised,17,4/1/2019,,,,
172541,sr_legacy_food,Veal; variety meats and by-products; spleen; cooked; braised,17,4/1/2019,,,,
172543,sr_legacy_food,Veal; variety meats and by-products; thymus; cooked; braised,17,4/1/2019,,,,
174369,sr_legacy_food,Veal; variety meats and by-products; tongue; cooked; braised,17,4/1/2019,,,,
343781,survey_fndds_food,Vegetable and beef; baby food; junior,,4/1/2019,,,,
343779,survey_fndds_food,Vegetable and beef; baby food; NS as to strained or junior,,4/1/2019,,,,
343780,survey_fndds_food,Vegetable and beef; baby food; strained,,4/1/2019,,,,
343786,survey_fndds_food,Vegetable and chicken; baby food; junior,,4/1/2019,,,,
343784,survey_fndds_food,Vegetable and chicken; baby food; NS as to strained or junior,,4/1/2019,,,,
343785,survey_fndds_food,Vegetable and chicken; baby food; strained,,4/1/2019,,,,
344389,survey_fndds_food,Vegetable and fruit juice drink; with high vitamin C,,4/1/2019,,,,
344402,survey_fndds_food,Vegetable and fruit juice drink; with high vitamin C; diet,,4/1/2019,,,,
344403,survey_fndds_food,Vegetable and fruit juice drink; with high vitamin C; light,,4/1/2019,,,,
343807,survey_fndds_food,Vegetable and fruit juice; 100% juice; with high vitamin C,,4/1/2019,,,,
343528,survey_fndds_food,Vegetable and pasta combinations with cream or cheese sauce (broccoli; pasta; carrots; corn; zucchini; peppers; cauliflower; peas; etc.); cooked,,4/1/2019,,,,
343790,survey_fndds_food,Vegetable and turkey; baby food; junior,,4/1/2019,,,,
343788,survey_fndds_food,Vegetable and turkey; baby food; NS as to strained or junior,,4/1/2019,,,,
343789,survey_fndds_food,Vegetable and turkey; baby food; strained,,4/1/2019,,,,
343727,survey_fndds_food,Vegetable beef noodle soup; prepared with water,,4/1/2019,,,,
343736,survey_fndds_food,Vegetable beef soup with noodles or pasta; home recipe,,4/1/2019,,,,
343730,survey_fndds_food,Vegetable beef soup with rice; canned; prepared with water or ready-to-serve,,4/1/2019,,,,
343737,survey_fndds_food,Vegetable beef soup with rice; home recipe,,4/1/2019,,,,
343735,survey_fndds_food,Vegetable beef soup; canned; prepared with milk,,4/1/2019,,,,
343726,survey_fndds_food,Vegetable beef soup; canned; prepared with water; or ready-to-serve,,4/1/2019,,,,
343742,survey_fndds_food,Vegetable beef soup; chunky style,,4/1/2019,,,,
343734,survey_fndds_food,Vegetable beef soup; home recipe,,4/1/2019,,,,
343743,survey_fndds_food,Vegetable broth; bouillon,,4/1/2019,,,,
343731,survey_fndds_food,Vegetable chicken rice soup; canned; prepared with water or ready-to-serve,,4/1/2019,,,,
341896,survey_fndds_food,Vegetable chips,,4/1/2019,,,,
343517,survey_fndds_food,Vegetable combination (excluding carrots; broccoli; and dark-green leafy); cooked; no sauce;  fat not added in cooking,,4/1/2019,,,,
343512,survey_fndds_food,Vegetable combination (including carrots; broccoli; and/or dark-green leafy); cooked; no sauce; fat added in cooking; NS as to type of fat,,4/1/2019,,,,
343643,survey_fndds_food,Vegetable combinations (excluding carrots; broccoli; and dark-green leafy); cooked; with butter sauce and pasta,,4/1/2019,,,,
343642,survey_fndds_food,Vegetable combinations (including carrots; broccoli; and/or dark-green leafy); cooked; with butter sauce and pasta,,4/1/2019,,,,
343522,survey_fndds_food,Vegetable combinations; Asian style; (broccoli; green pepper; water chestnut; etc) cooked; NS as to fat added in cooking,,4/1/2019,,,,
343636,survey_fndds_food,Vegetable curry,,4/1/2019,,,,
170063,sr_legacy_food,Vegetable juice cocktail; canned,11,4/1/2019,,,,
170473,sr_legacy_food,Vegetable juice cocktail; low sodium; canned,11,4/1/2019,,,,
169767,sr_legacy_food,Vegetable juice; BOLTHOUSE FARMS; DAILY GREENS,11,4/1/2019,,,,
341353,survey_fndds_food,Vegetable lasagna (frozen meal),,4/1/2019,,,,
343531,survey_fndds_food,Vegetable mixture; dried,,4/1/2019,,,,
343728,survey_fndds_food,Vegetable noodle soup; canned; prepared with water; or ready-to-serve,,4/1/2019,,,,
343722,survey_fndds_food,Vegetable noodle soup; home recipe,,4/1/2019,,,,
343733,survey_fndds_food,Vegetable noodle soup; reduced sodium; canned; prepared with water or ready-to-serve,,4/1/2019,,,,
343866,survey_fndds_food,Vegetable oil; NFS,,4/1/2019,,,,
171422,sr_legacy_food,Vegetable oil; palm kernel,4,4/1/2019,,,,
167691,sr_legacy_food,Vegetable oil-butter spread; reduced calorie,4,4/1/2019,,,,
343845,survey_fndds_food,Vegetable oil-butter spread; reduced calorie; stick; salted,,4/1/2019,,,,
343843,survey_fndds_food,Vegetable oil-butter spread; stick; salted,,4/1/2019,,,,
343844,survey_fndds_food,Vegetable oil-butter spread; tub; salted,,4/1/2019,,,,
343681,survey_fndds_food,Vegetable relish,,4/1/2019,,,,
343729,survey_fndds_food,Vegetable rice soup; canned; prepared with water or ready-to-serve,,4/1/2019,,,,
343732,survey_fndds_food,Vegetable soup with chicken broth; Mexican style; home recipe (Sopa Ranchera),,4/1/2019,,,,
343718,survey_fndds_food,Vegetable soup; canned; prepared with water or ready-to-serve,,4/1/2019,,,,
343740,survey_fndds_food,Vegetable soup; chunky style,,4/1/2019,,,,
343714,survey_fndds_food,Vegetable soup; cream of; prepared with milk,,4/1/2019,,,,
343721,survey_fndds_food,Vegetable soup; home recipe,,4/1/2019,,,,
343720,survey_fndds_food,Vegetable soup; made from dry mix,,4/1/2019,,,,
343719,survey_fndds_food,Vegetable soup; reduced sodium; canned; ready to serve,,4/1/2019,,,,
343739,survey_fndds_food,Vegetable soup; Spanish style; stew type,,4/1/2019,,,,
343741,survey_fndds_food,Vegetable soup; with pasta; chunky style,,4/1/2019,,,,
343625,survey_fndds_food,Vegetable stew without meat,,4/1/2019,,,,
343629,survey_fndds_food,Vegetable sticks; breaded (including corn; carrots; and green beans),,4/1/2019,,,,
341020,survey_fndds_food,Vegetable submarine sandwich; with fat free spread,,4/1/2019,,,,
341021,survey_fndds_food,Vegetable submarine sandwich; with spread,,4/1/2019,,,,
343630,survey_fndds_food,Vegetable tempura,,4/1/2019,,,,
341011,survey_fndds_food,Vegetables and cheese in pastry,,4/1/2019,,,,
343776,survey_fndds_food,Vegetables and rice; baby food; strained,,4/1/2019,,,,
341010,survey_fndds_food,Vegetables in pastry,,4/1/2019,,,,
343633,survey_fndds_food,Vegetables; dipped in chick-pea flour batter; (pakora); fried,,4/1/2019,,,,
169085,sr_legacy_food,Vegetables; mixed (corn; lima beans; peas; green beans; carrots) canned; no salt added,11,4/1/2019,,,,
170065,sr_legacy_food,Vegetables; mixed; canned; drained solids,11,4/1/2019,,,,
170142,sr_legacy_food,Vegetables; mixed; frozen; cooked; boiled; drained; with salt,11,4/1/2019,,,,
342675,survey_fndds_food,Vegetables; NS as to type; cooked; fat added in cooking; NS as to type of fat,,4/1/2019,,,,
343682,survey_fndds_food,Vegetables; pickled,,4/1/2019,,,,
343680,survey_fndds_food,Vegetables; pickled; Hawaiian style,,4/1/2019,,,,
343505,survey_fndds_food,Vegetables; stew type (including potatoes; carrots; onions; celery) cooked; fat added in cooking; NS as to type of fat,,4/1/2019,,,,
339404,survey_fndds_food,Vegetarian burger or patty; meatless; no bun,,4/1/2019,,,,
339408,survey_fndds_food,Vegetarian chili (made with meat substitute),,4/1/2019,,,,
169068,sr_legacy_food,Vegetarian fillets,16,4/1/2019,,,,
339414,survey_fndds_food,Vegetarian meat loaf or patties (meat loaf made with meat substitute),,4/1/2019,,,,
169888,sr_legacy_food,Vegetarian meatloaf or patties,16,4/1/2019,,,,
339407,survey_fndds_food,Vegetarian pot pie,,4/1/2019,,,,
339412,survey_fndds_food,Vegetarian stew,,4/1/2019,,,,
339413,survey_fndds_food,Vegetarian stroganoff (made with meat substitute),,4/1/2019,,,,
343738,survey_fndds_food,Vegetarian vegetable soup; prepared with water,,4/1/2019,,,,
339411,survey_fndds_food,Vegetarian; fillet,,4/1/2019,,,,
174287,sr_legacy_food,Veggie burgers or soyburgers; unprepared,16,4/1/2019,,,,
338149,survey_fndds_food,Venison/deer and noodles with cream or white sauce (mixture),,4/1/2019,,,,
337059,survey_fndds_food,Venison/deer jerky,,4/1/2019,,,,
337062,survey_fndds_food,Venison/deer ribs; cooked,,4/1/2019,,,,
337058,survey_fndds_food,Venison/deer steak; breaded or floured; cooked; NS as to cooking method,,4/1/2019,,,,
337057,survey_fndds_food,Venison/deer steak; cooked; NS as to cooking method,,4/1/2019,,,,
338307,survey_fndds_food,Venison/deer stew with potatoes and vegetables (excluding carrots; broccoli; and dark-green leafy); tomato-based sauce,,4/1/2019,,,,
