fdc_id,data_type,description,food_category_id,publication_date
322427,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322428,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322429,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322430,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322441,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322442,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322443,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322444,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322445,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322446,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322450,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322451,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322452,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322453,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322454,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322455,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322456,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322457,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322458,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322459,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322460,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322461,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322462,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322473,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322474,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322475,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322476,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322477,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322478,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322479,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322480,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322481,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322482,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322483,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322494,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322495,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322496,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322497,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322498,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322499,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322500,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322501,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322502,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322503,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322504,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322505,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322506,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322516,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322517,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322518,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322522,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322523,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322524,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322525,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322526,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322527,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322528,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322529,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322530,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322531,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322541,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322542,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322543,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322544,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322545,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322546,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322547,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322548,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322549,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322550,sub_sample_food,"MILK, SKIM ",1,4/1/2019
322229,sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322230,market_acquisition,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322236,sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322237,market_acquisition,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322243,sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322244,market_acquisition,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322249,sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322250,market_acquisition,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322268,sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322269,market_acquisition,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322287,sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322288,market_acquisition,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322306,sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322307,market_acquisition,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322329,sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322330,market_acquisition,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322349,sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322350,market_acquisition,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322373,sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322374,market_acquisition,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322379,sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322380,market_acquisition,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322386,sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322387,market_acquisition,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322392,sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322393,market_acquisition,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322398,sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322399,market_acquisition,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322404,sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322405,market_acquisition,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322410,sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322411,market_acquisition,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322416,sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322417,market_acquisition,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322439,sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322440,market_acquisition,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322448,sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322449,market_acquisition,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322471,sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322472,market_acquisition,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322492,sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322493,market_acquisition,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322514,sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322515,market_acquisition,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322520,sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322521,market_acquisition,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322539,sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322540,market_acquisition,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322041,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322234,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322235,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322241,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322242,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322248,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322266,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322267,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322285,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322286,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322304,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322305,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322327,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322328,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322347,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322348,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322372,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322378,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322385,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322391,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322397,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322403,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322409,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322415,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322437,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322438,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322447,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322469,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322470,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322490,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322491,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322512,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322513,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322519,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322537,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322538,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322557,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322558,sub_sample_food,"MILK, SKIM (WAVE 22E)",1,4/1/2019
322604,sub_sample_food,"Milk, Whole",1,4/1/2019
322605,sub_sample_food,"Milk, Whole",1,4/1/2019
322606,sub_sample_food,"Milk, Whole",1,4/1/2019
322607,sub_sample_food,"Milk, Whole",1,4/1/2019
322608,sub_sample_food,"Milk, Whole",1,4/1/2019
322609,sub_sample_food,"Milk, Whole",1,4/1/2019
322581,sub_sample_food,"Milk, Whole",1,4/1/2019
322582,sub_sample_food,"Milk, Whole",1,4/1/2019
322583,sub_sample_food,"Milk, Whole",1,4/1/2019
322584,sub_sample_food,"Milk, Whole",1,4/1/2019
322585,sub_sample_food,"Milk, Whole",1,4/1/2019
322621,sub_sample_food,"Milk, Whole",1,4/1/2019
322622,sub_sample_food,"Milk, Whole",1,4/1/2019
322623,sub_sample_food,"Milk, Whole",1,4/1/2019
322624,sub_sample_food,"Milk, Whole",1,4/1/2019
322625,sub_sample_food,"Milk, Whole",1,4/1/2019
322640,sub_sample_food,"Milk, Whole",1,4/1/2019
322641,sub_sample_food,"Milk, Whole",1,4/1/2019
322642,sub_sample_food,"Milk, Whole",1,4/1/2019
322643,sub_sample_food,"Milk, Whole",1,4/1/2019
322644,sub_sample_food,"Milk, Whole",1,4/1/2019
322659,sub_sample_food,"Milk, Whole",1,4/1/2019
322660,sub_sample_food,"Milk, Whole",1,4/1/2019
322661,sub_sample_food,"Milk, Whole",1,4/1/2019
322662,sub_sample_food,"Milk, Whole",1,4/1/2019
322663,sub_sample_food,"Milk, Whole",1,4/1/2019
322681,sub_sample_food,"Milk, Whole",1,4/1/2019
322682,sub_sample_food,"Milk, whole",1,4/1/2019
322683,sub_sample_food,"Milk, Whole",1,4/1/2019
322684,sub_sample_food,"Milk, Whole",1,4/1/2019
322685,sub_sample_food,"Milk, Whole",1,4/1/2019
322686,sub_sample_food,"Milk, Whole",1,4/1/2019
322755,sub_sample_food,"Milk, Whole",1,4/1/2019
322756,sub_sample_food,"Milk, whole",1,4/1/2019
322757,sub_sample_food,"Milk, Whole",1,4/1/2019
322758,sub_sample_food,"Milk, Whole",1,4/1/2019
322759,sub_sample_food,"Milk, Whole",1,4/1/2019
322760,sub_sample_food,"Milk, Whole",1,4/1/2019
322785,sub_sample_food,"Milk, Whole",1,4/1/2019
322786,sub_sample_food,"Milk, whole",1,4/1/2019
322787,sub_sample_food,"Milk, Whole",1,4/1/2019
322788,sub_sample_food,"Milk, Whole",1,4/1/2019
322789,sub_sample_food,"Milk, Whole",1,4/1/2019
322790,sub_sample_food,"Milk, Whole",1,4/1/2019
322805,sub_sample_food,"Milk, Whole",1,4/1/2019
322806,sub_sample_food,"Milk, Whole",1,4/1/2019
322807,sub_sample_food,"Milk, Whole",1,4/1/2019
322808,sub_sample_food,"Milk, Whole",1,4/1/2019
322809,sub_sample_food,"Milk, Whole",1,4/1/2019
322810,sub_sample_food,"Milk, Whole",1,4/1/2019
322829,sub_sample_food,"Milk, Whole",1,4/1/2019
322830,sub_sample_food,"Milk, Whole",1,4/1/2019
322831,sub_sample_food,"Milk, Whole",1,4/1/2019
322832,sub_sample_food,"Milk, Whole",1,4/1/2019
322833,sub_sample_food,"Milk, Whole",1,4/1/2019
322864,sub_sample_food,"Milk, Whole",1,4/1/2019
322865,sub_sample_food,"Milk, Whole",1,4/1/2019
322866,sub_sample_food,"Milk, Whole",1,4/1/2019
322867,sub_sample_food,"Milk, Whole",1,4/1/2019
322868,sub_sample_food,"Milk, Whole",1,4/1/2019
322883,sub_sample_food,"Milk, Whole",1,4/1/2019
322884,sub_sample_food,"Milk, whole",1,4/1/2019
322885,sub_sample_food,"Milk, Whole",1,4/1/2019
322886,sub_sample_food,"Milk, Whole",1,4/1/2019
322887,sub_sample_food,"Milk, Whole",1,4/1/2019
322888,sub_sample_food,"Milk, Whole",1,4/1/2019
336070,survey_fndds_food,"Milk, whole",,4/1/2019
322590,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322591,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322592,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322593,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322594,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322595,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322596,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322597,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322598,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322599,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322600,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322601,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322602,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322603,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322562,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322563,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322564,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322568,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322569,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322570,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322571,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322572,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322573,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322574,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322575,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322576,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322577,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322578,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322579,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322580,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322614,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322615,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322616,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322617,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322618,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322619,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322620,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322630,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322631,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322632,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322633,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322634,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322635,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322636,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322637,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322638,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322639,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322649,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322650,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322651,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322652,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322653,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322654,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322655,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322656,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322657,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322658,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322668,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322669,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322670,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322671,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322672,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322673,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322674,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322675,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322676,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322677,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322678,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322679,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322680,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322691,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322692,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322693,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322694,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322698,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322699,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322700,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322704,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322705,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322706,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322710,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322711,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322712,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322713,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322717,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322718,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322719,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322723,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322724,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322725,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322729,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322730,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322731,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322732,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322736,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322737,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322738,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322742,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322743,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322744,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322745,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322746,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322747,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322748,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322749,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322750,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322751,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322752,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322753,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322754,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322765,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322766,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322767,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322771,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322772,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322773,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322774,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322775,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322776,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322777,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322778,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322779,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322780,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322781,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322782,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322783,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322784,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322795,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322796,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322797,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322798,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322799,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322800,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322801,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322802,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322803,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322804,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322816,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322817,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322818,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322819,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322820,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322821,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322822,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322823,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322824,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322825,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322826,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322827,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322828,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322838,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322839,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322840,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322844,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322845,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322846,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322847,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322848,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322849,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322853,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322854,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322855,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322856,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322857,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322858,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322859,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322860,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322861,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322862,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322863,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322873,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322874,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322875,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322876,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322877,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322878,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322879,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322880,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322881,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322882,sub_sample_food,"MILK, WHOLE ",1,4/1/2019
322560,sample_food,"MILK, WHOLE (WAVE 22E)",1,4/1/2019
322561,market_acquisition,"MILK, WHOLE (WAVE 22E)",1,4/1/2019
322566,sample_food,"MILK, WHOLE (WAVE 22E)",1,4/1/2019
322567,market_acquisition,"MILK, WHOLE (WAVE 22E)",1,4/1/2019
322588,sample_food,"MILK, WHOLE (WAVE 22E)",1,4/1/2019
322589,market_acquisition,"MILK, WHOLE (WAVE 22E)",1,4/1/2019
322612,sample_food,"MILK, WHOLE (WAVE 22E)",1,4/1/2019
322613,market_acquisition,"MILK, WHOLE (WAVE 22E)",1,4/1/2019
322628,sample_food,"MILK, WHOLE (WAVE 22E)",1,4/1/2019
322629,market_acquisition,"MILK, WHOLE (WAVE 22E)",1,4/1/2019
322647,sample_food,"MILK, WHOLE (WAVE 22E)",1,4/1/2019
322648,market_acquisition,"MILK, WHOLE (WAVE 22E)",1,4/1/2019
322666,sample_food,"MILK, WHOLE (WAVE 22E)",1,4/1/2019
322667,market_acquisition,"MILK, WHOLE (WAVE 22E)",1,4/1/2019
322689,sample_food,"MILK, WHOLE (WAVE 22E)",1,4/1/2019
322690,market_acquisition,"MILK, WHOLE (WAVE 22E)",1,4/1/2019
322696,sample_food,"MILK, WHOLE (WAVE 22E)",1,4/1/2019
322697,market_acquisition,"MILK, WHOLE (WAVE 22E)",1,4/1/2019
322702,sample_food,"MILK, WHOLE (WAVE 22E)",1,4/1/2019
322703,market_acquisition,"MILK, WHOLE (WAVE 22E)",1,4/1/2019
322708,sample_food,"MILK, WHOLE (WAVE 22E)",1,4/1/2019
322709,market_acquisition,"MILK, WHOLE (WAVE 22E)",1,4/1/2019
